"velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
11.758,-6.6728,0,0.032371,-0.022939,0
9.9097,-5.6383,0,0.0051597,-0.0072257,0
11.59,-6.5955,0,0.033298,-0.023186,0
9.6971,-5.5328,0,0.0043982,-0.0064988,0
11.367,-6.484,0,0.034213,-0.023474,0
9.4244,-5.3899,0,0.0036208,-0.0058105,0
11.09,-6.3383,0,0.035118,-0.023796,0
9.0902,-5.2083,0,0.00283,-0.0051542,0
10.756,-6.1575,0,0.036015,-0.024147,0
8.6936,-4.9885,0,0.0020276,-0.0045244,0
10.359,-5.9383,0,0.036905,-0.024522,0
8.2319,-4.7291,0,0.0012156,-0.0039167,0
9.8886,-5.6753,0,0.03779,-0.024918,0
7.6989,-4.4271,0,0.00039523,-0.0033274,0
9.3316,-5.3608,0,0.038671,-0.02533,0
7.0865,-4.0781,0,-0.00043212,-0.0027532,0
8.6705,-4.985,0,0.039549,-0.025756,0
6.3862,-3.6775,0,-0.0012654,-0.0021917,0
7.8864,-4.5374,0,0.040424,-0.026194,0
5.5959,-3.2243,0,-0.0021037,-0.0016407,0
6.9657,-4.0101,0,0.041296,-0.026642,0
4.7319,-2.7277,0,-0.0029463,-0.0010983,0
5.9166,-3.408,0,0.042167,-0.027098,0
3.8377,-2.2131,0,-0.0037925,-0.00056324,0
4.7872,-2.7586,0,0.043037,-0.027561,0
2.9734,-1.7152,0,-0.0046417,-3.4137e-05,0
3.6552,-2.107,0,0.043905,-0.028031,0
2.1873,-1.2621,0,-0.0054935,0.00048998,0
2.5892,-1.493,0,0.044773,-0.028505,0
1.5005,-0.86595,0,-0.0063475,0.00101,0
1.6235,-0.93686,0,0.04564,-0.028983,0
0.91314,-0.52704,0,-0.0072033,0.0015265,0
0.76417,-0.43961,0,0.046506,-0.029464,0
0.41655,-0.24052,0,-0.0080606,0.0020402,0
12.07,-4.9112,0,0.010134,-0.037808,0
11.796,-4.8868,0,0.0073628,-0.034634,0
11.507,-4.8729,0,0.0047339,-0.031126,0
11.075,-5.0559,0,0.003784,-0.024212,0
12.352,-4.912,0,0.012881,-0.041186,0
12.478,-5.0788,0,0.016099,-0.040959,0
10.882,-5.2471,0,0.0048073,-0.020433,0
10.713,-5.4255,0,0.0058692,-0.017138,0
10.57,-5.6147,0,0.0071043,-0.014014,0
10.472,-5.6977,0,0.0073572,-0.012242,0
12.642,-5.2423,0,0.019572,-0.041094,0
12.621,-5.6096,0,0.023159,-0.037368,0
12.619,-5.9642,0,0.026653,-0.034284,0
12.545,-6.2476,0,0.028785,-0.031346,0
12.206,-6.5858,0,0.029586,-0.02562,0
12.502,-6.467,0,0.030635,-0.029375,0
12.381,-6.5518,0,0.030476,-0.027601,0
12.062,-6.6386,0,0.029302,-0.023812,0
10.367,-5.7252,0,0.0070146,-0.010776,0
12.007,-6.7274,0,0.030385,-0.023051,0
10.234,-5.7389,0,0.0064408,-0.0092188,0
11.999,-6.7548,0,0.03136,-0.023116,0
10.133,-5.7148,0,0.0057457,-0.0083223,0
11.942,-6.7505,0,0.032314,-0.023252,0
10.012,-5.6729,0,0.0050257,-0.0074935,0
11.829,-6.7109,0,0.033253,-0.023448,0
9.8533,-5.6058,0,0.0042843,-0.0067209,0
11.66,-6.634,0,0.034177,-0.023693,0
9.6441,-5.5023,0,0.0035245,-0.0059948,0
11.438,-6.5229,0,0.03509,-0.02398,0
9.3746,-5.3614,0,0.0027486,-0.0053072,0
11.161,-6.3777,0,0.035993,-0.024302,0
9.0432,-5.1814,0,0.0019589,-0.0046515,0
10.828,-6.1976,0,0.036889,-0.024652,0
8.6488,-4.9628,0,0.0011576,-0.0040222,0
10.432,-5.9791,0,0.037778,-0.025026,0
8.1888,-4.7042,0,0.00034628,-0.0034149,0
9.9625,-5.7168,0,0.038662,-0.025421,0
7.6573,-4.4031,0,-0.00047341,-0.0028259,0
9.4064,-5.4029,0,0.039542,-0.025832,0
7.0463,-4.055,0,-0.0013002,-0.002252,0
8.7461,-5.0278,0,0.040418,-0.026258,0
6.3477,-3.6554,0,-0.0021331,-0.0016907,0
7.9624,-4.5806,0,0.041293,-0.026696,0
5.5599,-3.2036,0,-0.0029711,-0.0011399,0
7.0409,-4.053,0,0.042165,-0.027143,0
4.6992,-2.7089,0,-0.0038134,-0.00059773,0
5.9886,-3.4491,0,0.043035,-0.027599,0
3.8097,-2.197,0,-0.0046593,-6.2752e-05,0
4.8523,-2.7957,0,0.043904,-0.028062,0
2.9509,-1.7022,0,-0.0055083,0.00046624,0
3.7093,-2.138,0,0.044772,-0.028531,0
2.1703,-1.2522,0,-0.00636,0.00099026,0
2.6304,-1.5167,0,0.04564,-0.029005,0
1.4884,-0.85893,0,-0.0072138,0.0015101,0
1.6513,-0.95289,0,0.046506,-0.029483,0
0.9054,-0.52256,0,-0.0080695,0.0020266,0
0.77827,-0.44764,0,0.047373,-0.029964,0
0.41296,-0.23845,0,-0.0089267,0.0025402,0
12.233,-4.7392,0,0.0095489,-0.041472,0
11.96,-4.7277,0,0.0067662,-0.038133,0
11.686,-4.7141,0,0.0041413,-0.034725,0
11.237,-4.7743,0,0.0013295,-0.028427,0
11.421,-4.6677,0,0.0012911,-0.031656,0
11.041,-4.8334,0,0.00067267,-0.025453,0
10.882,-5.0705,0,0.0025304,-0.021703,0
12.523,-4.7343,0,0.012455,-0.045046,0
12.662,-4.8963,0,0.015898,-0.044906,0
10.723,-5.2606,0,0.0038748,-0.018394,0
10.589,-5.4542,0,0.0053417,-0.015427,0
10.484,-5.6287,0,0.0066251,-0.012841,0
10.397,-5.6775,0,0.0065844,-0.011487,0
12.815,-5.0582,0,0.01938,-0.044819,0
12.807,-5.4169,0,0.023017,-0.041005,0
12.779,-5.8184,0,0.026626,-0.037042,0
12.718,-6.1458,0,0.029158,-0.033722,0
12.642,-6.4132,0,0.031132,-0.03106,0
12.285,-6.6419,0,0.030676,-0.026027,0
12.134,-6.6679,0,0.030071,-0.02435,0
12.573,-6.5687,0,0.032038,-0.029325,0
12.458,-6.6392,0,0.03181,-0.027722,0
10.294,-5.6739,0,0.0058728,-0.010236,0
12.083,-6.7642,0,0.031277,-0.023566,0
10.17,-5.7026,0,0.0055572,-0.0087103,0
12.073,-6.7931,0,0.032247,-0.023628,0
10.07,-5.6807,0,0.0048655,-0.0078153,0
12.015,-6.7897,0,0.033199,-0.023763,0
9.9528,-5.6383,0,0.0041482,-0.0069877,0
11.901,-6.7499,0,0.034134,-0.023957,0
9.7966,-5.5729,0,0.003409,-0.0062161,0
11.732,-6.6733,0,0.035056,-0.024201,0
9.5907,-5.4717,0,0.002651,-0.0054909,0
11.51,-6.5626,0,0.035967,-0.024487,0
9.3247,-5.3327,0,0.0018765,-0.0048039,0
11.234,-6.4181,0,0.036868,-0.024807,0
8.9961,-5.1543,0,0.001088,-0.0041488,0
10.902,-6.2387,0,0.037762,-0.025156,0
8.6039,-4.9368,0,0.00028754,-0.00352,0
10.507,-6.021,0,0.03865,-0.02553,0
8.1456,-4.6793,0,-0.00052297,-0.0029131,0
10.039,-5.7594,0,0.039533,-0.025924,0
7.6156,-4.3791,0,-0.001342,-0.0023244,0
9.4838,-5.4465,0,0.040412,-0.026335,0
7.0062,-4.032,0,-0.0021683,-0.0017508,0
8.8247,-5.0723,0,0.041288,-0.02676,0
6.3094,-3.6335,0,-0.0030008,-0.0011898,0
8.0416,-4.6257,0,0.042161,-0.027197,0
5.5238,-3.1828,0,-0.0038384,-0.00063911,0
7.1196,-4.0978,0,0.043033,-0.027645,0
4.6664,-2.69,0,-0.0046804,-9.7089e-05,0
6.0641,-3.492,0,0.043903,-0.0281,0
3.7814,-2.1806,0,-0.0055261,0.00043775,0
4.9201,-2.8345,0,0.044772,-0.028563,0
2.9279,-1.6889,0,-0.006375,0.00096662,0
3.7659,-2.1706,0,0.045639,-0.029032,0
2.1527,-1.242,0,-0.0072265,0.0014905,0
2.6741,-1.5418,0,0.046506,-0.029505,0
1.4757,-0.85162,0,-0.0080801,0.0020103,0
1.681,-0.96999,0,0.047373,-0.029983,0
0.89763,-0.51807,0,-0.0089357,0.0025267,0
0.79336,-0.45621,0,0.048239,-0.030464,0
0.40971,-0.23656,0,-0.0097928,0.0030403,0
12.399,-4.5716,0,0.0090578,-0.045266,0
12.123,-4.5648,0,0.0061661,-0.041785,0
11.855,-4.5447,0,0.0033693,-0.038445,0
11.592,-4.5059,0,0.00054788,-0.035258,0
11.167,-4.538,0,-0.0023744,-0.02924,0
11.339,-4.4218,0,-0.0026871,-0.032481,0
10.972,-4.5962,0,-0.0029897,-0.026223,0
10.841,-4.8661,0,-0.00037984,-0.022644,0
10.7,-5.0952,0,0.0015875,-0.019252,0
12.685,-4.5653,0,0.012132,-0.048877,0
12.831,-4.721,0,0.015737,-0.048779,0
10.576,-5.3066,0,0.0034445,-0.016287,0
10.478,-5.5068,0,0.0051634,-0.013691,0
10.427,-5.6313,0,0.0062305,-0.012144,0
10.338,-5.6193,0,0.0054739,-0.011174,0
12.99,-4.8783,0,0.019387,-0.048659,0
12.987,-5.2259,0,0.02297,-0.044738,0
12.959,-5.6082,0,0.026311,-0.040614,0
12.975,-6.0543,0,0.030413,-0.036783,0
12.772,-6.3077,0,0.030951,-0.032953,0
12.772,-6.5071,0,0.03295,-0.031506,0
12.33,-6.7087,0,0.031631,-0.02604,0
12.199,-6.7138,0,0.030961,-0.024704,0
12.532,-6.7093,0,0.032962,-0.027931,0
12.628,-6.6492,0,0.03311,-0.029214,0
10.235,-5.6193,0,0.0047959,-0.0099025,0
12.16,-6.8028,0,0.032169,-0.024081,0
10.106,-5.6682,0,0.0046739,-0.0082017,0
12.148,-6.8327,0,0.033136,-0.024141,0
10.009,-5.6459,0,0.0039855,-0.0073082,0
12.089,-6.8296,0,0.034084,-0.024273,0
9.8931,-5.6032,0,0.0032709,-0.0064819,0
11.975,-6.7895,0,0.035016,-0.024466,0
9.7395,-5.54,0,0.0025339,-0.0057113,0
11.806,-6.7133,0,0.035936,-0.024709,0
9.5372,-5.4409,0,0.0017776,-0.0049869,0
11.584,-6.6031,0,0.036844,-0.024993,0
9.2746,-5.3039,0,0.0010044,-0.0043007,0
11.309,-6.4594,0,0.037744,-0.025312,0
8.9489,-5.127,0,0.00021706,-0.0036461,0
10.978,-6.2808,0,0.038636,-0.025661,0
8.5588,-4.9108,0,-0.00058243,-0.0030178,0
10.584,-6.0639,0,0.039523,-0.026033,0
8.1023,-4.6544,0,-0.0013922,-0.0024113,0
10.117,-5.8034,0,0.040404,-0.026427,0
7.5739,-4.3553,0,-0.0022106,-0.0018229,0
9.5641,-5.4917,0,0.041282,-0.026837,0
6.9661,-4.009,0,-0.0030364,-0.0012496,0
8.9065,-5.1187,0,0.042158,-0.027262,0
6.2711,-3.6114,0,-0.0038685,-0.00068876,0
8.1245,-4.6727,0,0.04303,-0.027699,0
5.4876,-3.1619,0,-0.0047058,-0.00013829,0
7.2019,-4.1446,0,0.043901,-0.028146,0
4.6333,-2.6709,0,-0.0055475,0.00040356,0
6.1425,-3.5369,0,0.044771,-0.028601,0
3.7526,-2.1639,0,-0.006393,0.00093826,0
4.9909,-2.8751,0,0.045639,-0.029064,0
2.9043,-1.6752,0,-0.0072416,0.001467,0
3.8259,-2.205,0,0.046507,-0.029532,0
2.1344,-1.2314,0,-0.0080929,0.0019908,0
2.7206,-1.5685,0,0.047373,-0.030006,0
1.4631,-0.84432,0,-0.0089465,0.0025105,0
1.7126,-0.98823,0,0.048239,-0.030483,0
0.89056,-0.51399,0,-0.0098019,0.0030268,0
0.80973,-0.46548,0,0.049105,-0.030965,0
0.4068,-0.23488,0,-0.010659,0.0035403,0
12.557,-4.4091,0,0.0086079,-0.04906,0
12.283,-4.4056,0,0.0055864,-0.045493,0
12.021,-4.3908,0,0.0027773,-0.042107,0
11.762,-4.359,0,-4.3604e-05,-0.038842,0
11.509,-4.2971,0,-0.0030749,-0.035837,0
11.079,-4.2956,0,-0.0063812,-0.029857,0
11.259,-4.1956,0,-0.0065072,-0.033097,0
10.89,-4.3791,0,-0.0065383,-0.026664,0
10.772,-4.6644,0,-0.0034906,-0.023159,0
10.645,-4.9252,0,-0.00097271,-0.019748,0
10.531,-5.1621,0,0.0012816,-0.016705,0
12.842,-4.404,0,0.01193,-0.052731,0
12.988,-4.552,0,0.015632,-0.052621,0
10.448,-5.371,0,0.0033691,-0.014284,0
10.39,-5.5625,0,0.0051567,-0.012195,0
10.285,-5.5365,0,0.0040964,-0.011112,0
13.151,-4.7013,0,0.019421,-0.052504,0
13.166,-5.0357,0,0.023098,-0.048564,0
13.165,-5.3957,0,0.026469,-0.04454,0
13.121,-5.7894,0,0.02945,-0.040373,0
12.924,-6.3345,0,0.032453,-0.034058,0
12.74,-6.6346,0,0.033826,-0.030343,0
12.267,-6.7606,0,0.031864,-0.025104,0
12.408,-6.7424,0,0.032478,-0.026548,0
12.638,-6.7455,0,0.034002,-0.028656,0
12.572,-6.7561,0,0.033645,-0.027972,0
12.46,-6.7775,0,0.033165,-0.026826,0
10.178,-5.5732,0,0.0038523,-0.0095483,0
12.238,-6.8426,0,0.033062,-0.024596,0
10.042,-5.6327,0,0.0037908,-0.007693,0
12.224,-6.8728,0,0.034024,-0.024654,0
9.9466,-5.6099,0,0.0031057,-0.0068011,0
12.164,-6.8698,0,0.034969,-0.024784,0
9.8326,-5.5685,0,0.0023938,-0.005976,0
12.05,-6.8297,0,0.035898,-0.024975,0
9.6822,-5.5071,0,0.0016589,-0.0052065,0
11.882,-6.7541,0,0.036815,-0.025216,0
9.4835,-5.4099,0,0.00090424,-0.0044829,0
11.66,-6.6446,0,0.037722,-0.0255,0
9.2243,-5.2748,0,0.00013249,-0.0037974,0
11.386,-6.5016,0,0.038619,-0.025818,0
8.9014,-5.0995,0,-0.00065379,-0.0031434,0
11.056,-6.324,0,0.03951,-0.026165,0
8.5136,-4.8848,0,-0.0014524,-0.0025155,0
10.664,-6.1083,0,0.040395,-0.026537,0
8.0589,-4.6296,0,-0.0022614,-0.0019094,0
10.199,-5.8491,0,0.041276,-0.02693,0
7.5323,-4.3314,0,-0.0030792,-0.0013214,0
9.6476,-5.5388,0,0.042153,-0.02734,0
6.926,-3.986,0,-0.0039046,-0.00074835,0
8.9919,-5.1669,0,0.043027,-0.027764,0
6.2324,-3.5891,0,-0.0047362,-0.00018774,0
8.2111,-4.7217,0,0.043899,-0.028201,0
5.4509,-3.1407,0,-0.0055731,0.00036254,0
7.2876,-4.1934,0,0.04477,-0.028647,0
4.5996,-2.6513,0,-0.0064146,0.00090423,0
6.2246,-3.5837,0,0.045639,-0.029102,0
3.7231,-2.1468,0,-0.0072598,0.0014388,0
5.0657,-2.9179,0,0.046507,-0.029565,0
2.88,-1.6611,0,-0.0081083,0.0019674,0
3.8895,-2.2415,0,0.047374,-0.030033,0
2.1163,-1.221,0,-0.0089594,0.0024911,0
2.7702,-1.597,0,0.04824,-0.030506,0
1.4515,-0.83765,0,-0.0098128,0.0030108,0
1.7468,-1.0079,0,0.049106,-0.030984,0
0.88411,-0.51028,0,-0.010668,0.003527,0
0.82784,-0.47568,0,0.049971,-0.031465,0
0.40374,-0.23313,0,-0.011525,0.0040404,0
12.711,-4.2552,0,0.008308,-0.052897,0
12.441,-4.2539,0,0.0051389,-0.04926,0
12.181,-4.241,0,0.0021856,-0.045783,0
11.928,-4.2144,0,-0.0006617,-0.042462,0
11.679,-4.1653,0,-0.0035997,-0.039335,0
11.433,-4.0841,0,-0.0068116,-0.036445,0
10.997,-4.0704,0,-0.01018,-0.030268,0
11.181,-3.9744,0,-0.010316,-0.033591,0
10.804,-4.1646,0,-0.010105,-0.026935,0
10.691,-4.4614,0,-0.0067632,-0.023449,0
10.571,-4.7498,0,-0.0037311,-0.019993,0
10.461,-5.0244,0,-0.00097426,-0.016771,0
10.384,-5.2623,0,0.0016061,-0.014234,0
12.987,-4.2484,0,0.011765,-0.056582,0
13.137,-4.3881,0,0.015601,-0.056505,0
10.348,-5.4756,0,0.0038521,-0.012296,0
10.222,-5.4669,0,0.0028599,-0.010858,0
13.302,-4.5275,0,0.019502,-0.056395,0
13.336,-4.8513,0,0.023336,-0.052391,0
13.352,-5.2023,0,0.026795,-0.048258,0
13.339,-5.5644,0,0.029789,-0.044256,0
13.312,-5.9532,0,0.032495,-0.040384,0
13.197,-6.2037,0,0.033475,-0.037383,0
13.098,-6.4735,0,0.034932,-0.034475,0
12.936,-6.5866,0,0.03477,-0.032328,0
12.832,-6.6718,0,0.034781,-0.030964,0
12.733,-6.7526,0,0.034746,-0.02948,0
12.337,-6.8049,0,0.032765,-0.025523,0
12.539,-6.8168,0,0.034037,-0.027306,0
12.628,-6.839,0,0.034811,-0.027967,0
12.412,-6.8435,0,0.033623,-0.025993,0
10.118,-5.5634,0,0.0033691,-0.0088596,0
12.317,-6.8824,0,0.033955,-0.025112,0
9.9787,-5.5959,0,0.0029079,-0.0071843,0
12.302,-6.9132,0,0.034914,-0.025168,0
9.8842,-5.5735,0,0.0022261,-0.0062939,0
12.241,-6.9106,0,0.035854,-0.025296,0
9.772,-5.5339,0,0.0015168,-0.0054702,0
12.127,-6.8708,0,0.03678,-0.025485,0
9.6247,-5.4738,0,0.00078398,-0.0047016,0
11.959,-6.7957,0,0.037695,-0.025724,0
9.4294,-5.3784,0,3.0997e-05,-0.0039789,0
11.738,-6.6869,0,0.038599,-0.026006,0
9.1736,-5.2454,0,-0.00073942,-0.0032941,0
11.466,-6.5449,0,0.039495,-0.026323,0
8.8536,-5.072,0,-0.0015246,-0.0026406,0
11.137,-6.3684,0,0.040384,-0.02667,0
8.4682,-4.8588,0,-0.0023223,-0.0020133,0
10.747,-6.1541,0,0.041268,-0.027041,0
8.0156,-4.6048,0,-0.0031306,-0.0014076,0
10.284,-5.8965,0,0.042147,-0.027433,0
7.4906,-4.3074,0,-0.0039479,-0.00081985,0
9.7349,-5.5877,0,0.043024,-0.027842,0
6.8856,-3.9626,0,-0.0047727,-0.00024707,0
9.0811,-5.2171,0,0.043897,-0.028266,0
6.1934,-3.5665,0,-0.0056039,0.00031331,0
8.3012,-4.7728,0,0.044768,-0.028702,0
5.4138,-3.1191,0,-0.0064405,0.00086339,0
7.377,-4.2443,0,0.045638,-0.029149,0
4.5652,-2.6313,0,-0.0072817,0.0014049,0
6.3108,-3.633,0,0.046507,-0.029603,0
3.6929,-2.1293,0,-0.0081267,0.0019393,0
5.1448,-2.9633,0,0.047374,-0.030066,0
2.8558,-1.6472,0,-0.0089749,0.0024678,0
3.9572,-2.2803,0,0.048241,-0.030534,0
2.0994,-1.2113,0,-0.0098259,0.0029914,0
2.8236,-1.6276,0,0.049107,-0.031007,0
1.4407,-0.83144,0,-0.010679,0.003511,0
1.7845,-1.0295,0,0.049972,-0.031484,0
0.87729,-0.50635,0,-0.011534,0.0040271,0
0.84776,-0.48683,0,0.050838,-0.031965,0
0.4003,-0.23118,0,-0.012391,0.0045404,0
12.855,-4.1068,0,0.0080455,-0.05673,0
12.592,-4.1063,0,0.0047197,-0.053054,0
12.336,-4.0954,0,0.0016336,-0.049505,0
12.089,-4.0746,0,-0.0012298,-0.046122,0
11.845,-4.035,0,-0.0041323,-0.042899,0
11.604,-3.9688,0,-0.0072185,-0.039869,0
11.362,-3.8742,0,-0.010552,-0.03698,0
10.918,-3.8555,0,-0.013854,-0.030544,0
11.108,-3.7612,0,-0.014056,-0.033966,0
10.719,-3.9511,0,-0.013682,-0.0271,0
10.604,-4.2583,0,-0.010091,-0.023594,0
10.488,-4.5599,0,-0.0067561,-0.020172,0
10.375,-4.8713,0,-0.0034934,-0.016723,0
10.283,-5.1471,0,-0.00052008,-0.013789,0
10.283,-5.3512,0,0.0019848,-0.012358,0
13.125,-4.0976,0,0.011684,-0.060485,0
13.273,-4.2276,0,0.01556,-0.060409,0
10.153,-5.43,0,0.0019407,-0.010243,0
13.435,-4.3542,0,0.019496,-0.060329,0
13.486,-4.6648,0,0.023498,-0.056289,0
13.538,-5.0069,0,0.027359,-0.052165,0
13.571,-5.376,0,0.03074,-0.048048,0
13.502,-5.7366,0,0.032712,-0.043765,0
13.506,-6.1144,0,0.035366,-0.040365,0
13.39,-6.3319,0,0.036023,-0.037775,0
13.3,-6.597,0,0.037343,-0.035166,0
13.108,-6.7605,0,0.037276,-0.032501,0
12.989,-6.7642,0,0.036528,-0.031542,0
12.852,-6.7638,0,0.03565,-0.030451,0
12.725,-6.8529,0,0.035561,-0.028722,0
12.58,-6.9153,0,0.035332,-0.0271,0
12.491,-6.8805,0,0.034471,-0.02651,0
10.057,-5.5353,0,0.0026108,-0.0083449,0
12.396,-6.9226,0,0.034849,-0.025628,0
9.9158,-5.5588,0,0.0020253,-0.0066756,0
12.381,-6.9544,0,0.035803,-0.025681,0
9.8223,-5.5368,0,0.0013467,-0.0057867,0
12.32,-6.9522,0,0.03674,-0.025807,0
9.7116,-5.4985,0,0.00063997,-0.0049643,0
12.206,-6.9127,0,0.037663,-0.025994,0
9.5668,-5.4401,0,-9.0788e-05,-0.0041968,0
12.038,-6.8382,0,0.038575,-0.026233,0
9.3749,-5.3467,0,-0.00084217,-0.0034749,0
11.819,-6.7303,0,0.039477,-0.026513,0
9.1225,-5.2159,0,-0.0016113,-0.0027907,0
11.547,-6.5895,0,0.040371,-0.026829,0
8.8056,-5.0446,0,-0.0023954,-0.0021378,0
11.221,-6.4144,0,0.041258,-0.027175,0
8.4228,-4.8329,0,-0.0031922,-0.001511,0
10.833,-6.2018,0,0.042141,-0.027545,0
7.9722,-4.5797,0,-0.0039998,-0.00090565,0
10.372,-5.9458,0,0.043019,-0.027936,0
7.4486,-4.2831,0,-0.0048165,-0.00031827,0
9.8258,-5.6385,0,0.043894,-0.028345,0
6.8448,-3.9389,0,-0.0056408,0.00025424,0
9.1739,-5.2694,0,0.044767,-0.028769,0
6.1539,-3.5435,0,-0.0064716,0.00081439,0
8.3951,-4.8259,0,0.045638,-0.029204,0
5.376,-3.0971,0,-0.0073079,0.0013643,0
7.4708,-4.2976,0,0.046507,-0.02965,0
4.5303,-2.6111,0,-0.0081488,0.0019056,0
6.4018,-3.6849,0,0.047375,-0.030105,0
3.663,-2.1121,0,-0.0089936,0.0024399,0
5.2289,-3.0113,0,0.048242,-0.030566,0
2.8331,-1.6342,0,-0.0098416,0.0029683,0
4.0299,-2.3219,0,0.049108,-0.031034,0
2.0833,-1.2021,0,-0.010692,0.0034917,0
2.8821,-1.6611,0,0.049974,-0.031507,0
1.4293,-0.82488,0,-0.011545,0.0040112,0
1.8258,-1.0531,0,0.050839,-0.031984,0
0.86973,-0.502,0,-0.012401,0.0045272,0
0.8692,-0.49889,0,0.051704,-0.032465,0
0.39672,-0.22913,0,-0.013257,0.0050405,0
12.993,-3.9642,0,0.0078816,-0.060611,0
12.736,-3.9655,0,0.0043989,-0.056879,0
12.486,-3.9573,0,0.0012085,-0.053272,0
12.243,-3.9379,0,-0.0017972,-0.049809,0
12.005,-3.9053,0,-0.0046995,-0.046493,0
11.769,-3.8512,0,-0.0076917,-0.043363,0
11.535,-3.7707,0,-0.010892,-0.040394,0
11.293,-3.6682,0,-0.014296,-0.037389,0
10.84,-3.6468,0,-0.017464,-0.03067,0
11.039,-3.5549,0,-0.017723,-0.034214,0
10.635,-3.7428,0,-0.017195,-0.027119,0
10.514,-4.0517,0,-0.013499,-0.023632,0
10.401,-4.3613,0,-0.0099507,-0.020266,0
10.291,-4.6753,0,-0.006519,-0.016917,0
10.189,-5,0,-0.003031,-0.013608,0
10.164,-5.2738,0,0.00024735,-0.011435,0
13.251,-3.9503,0,0.011585,-0.064408,0
13.397,-4.0696,0,0.01551,-0.064371,0
10.083,-5.4243,0,0.0013612,-0.0093979,0
13.553,-4.1853,0,0.019457,-0.064284,0
13.614,-4.4758,0,0.023517,-0.06026,0
13.686,-4.8081,0,0.027594,-0.056016,0
13.773,-5.1783,0,0.031614,-0.051774,0
13.808,-5.5937,0,0.034836,-0.047244,0
13.619,-5.9267,0,0.034995,-0.042739,0
13.59,-6.475,0,0.038565,-0.038038,0
13.707,-6.26,0,0.038066,-0.040462,0
13.241,-6.7941,0,0.038439,-0.033333,0
13.483,-6.7003,0,0.039348,-0.035737,0
13.056,-6.9384,0,0.038368,-0.030965,0
12.943,-6.8905,0,0.037277,-0.030346,0
12.829,-6.8738,0,0.036415,-0.029487,0
12.674,-6.9458,0,0.036173,-0.027744,0
12.477,-6.9637,0,0.035743,-0.026145,0
9.9929,-5.5007,0,0.0017088,-0.0078197,0
9.8535,-5.5212,0,0.0011428,-0.0061668,0
12.463,-6.9966,0,0.036693,-0.026195,0
9.7601,-5.5001,0,0.0004674,-0.0052795,0
12.401,-6.9944,0,0.037626,-0.026319,0
9.6508,-5.4626,0,-0.00023674,-0.0044583,0
12.287,-6.9553,0,0.038546,-0.026504,0
9.5084,-5.406,0,-0.00096547,-0.0036919,0
12.12,-6.8816,0,0.039455,-0.026741,0
9.3198,-5.3148,0,-0.0017153,-0.0029708,0
11.902,-6.7749,0,0.040355,-0.02702,0
9.071,-5.1865,0,-0.0024831,-0.0022873,0
11.632,-6.6355,0,0.041247,-0.027335,0
8.7575,-5.017,0,-0.0032662,-0.001635,0
11.308,-6.4621,0,0.042133,-0.027679,0
8.3773,-4.8066,0,-0.0040622,-0.0010086,0
10.922,-6.2511,0,0.043014,-0.028049,0
7.9284,-4.5544,0,-0.004869,-0.0004037,0
10.465,-5.997,0,0.043891,-0.02844,0
7.4062,-4.2585,0,-0.0056851,0.00018336,0
9.9204,-5.6915,0,0.044765,-0.028848,0
6.8036,-3.915,0,-0.006509,0.00075558,0
9.2706,-5.3239,0,0.045637,-0.029271,0
6.114,-3.5203,0,-0.0073394,0.0013155,0
8.4934,-4.8816,0,0.046507,-0.029706,0
5.3377,-3.075,0,-0.0081753,0.0018652,0
7.5695,-4.3538,0,0.047375,-0.030152,0
4.4956,-2.5911,0,-0.0090159,0.0024063,0
6.4982,-3.7399,0,0.048243,-0.030606,0
3.6343,-2.0957,0,-0.0098604,0.0029404,0
5.3187,-3.0626,0,0.049109,-0.031067,0
2.8111,-1.6215,0,-0.010708,0.0034687,0
4.1091,-2.3671,0,0.049975,-0.031535,0
2.0665,-1.1924,0,-0.011559,0.0039921,0
2.9462,-1.6975,0,0.05084,-0.032008,0
1.4169,-0.8177,0,-0.012412,0.0045114,0
1.8704,-1.0787,0,0.051705,-0.032484,0
0.86191,-0.49748,0,-0.013267,0.0050274,0
0.89232,-0.51202,0,0.05257,-0.032965,0
0.39323,-0.22712,0,-0.014123,0.0055406,0
13.12,-3.8262,0,0.0077377,-0.064506,0
12.871,-3.8299,0,0.0041245,-0.060715,0
12.629,-3.8229,0,0.00081641,-0.057084,0
12.39,-3.8054,0,-0.0023208,-0.053531,0
12.159,-3.7787,0,-0.0052365,-0.05015,0
11.93,-3.7333,0,-0.0081968,-0.046926,0
11.702,-3.6657,0,-0.011289,-0.043858,0
11.47,-3.5735,0,-0.014604,-0.04084,0
11.23,-3.4666,0,-0.017992,-0.037728,0
10.767,-3.4429,0,-0.021003,-0.030691,0
10.972,-3.354,0,-0.02133,-0.034321,0
10.548,-3.5412,0,-0.020624,-0.02695,0
10.42,-3.8489,0,-0.016868,-0.023504,0
10.305,-4.1616,0,-0.013202,-0.020188,0
10.199,-4.4779,0,-0.009621,-0.016959,0
10.099,-4.8014,0,-0.0061332,-0.013725,0
10.012,-5.0726,0,-0.0032114,-0.010999,0
13.369,-3.807,0,0.01153,-0.068398,0
13.509,-3.9158,0,0.015448,-0.068378,0
10.045,-5.3185,0,-4.7527e-05,-0.0096519,0
10.016,-5.4388,0,0.0010566,-0.0085499,0
13.659,-4.0171,0,0.019361,-0.068375,0
